4.5,VTS,02/11/12 22:42,02/11/12 22:45,2,0.86,-73.991035,40.734027,1,,-73.99645,40.725262,CRD,0.5,0.5,1,0,6.5
5.5,VTS,02/11/12 22:42,02/11/12 22:46,1,1.08,-73.976385,40.744242,1,,-73.975442,40.735317,CSH,0.5,0.5,0,0,6.5
5.5,VTS,02/11/12 22:42,02/11/12 22:46,2,1.12,-73.958532,40.764015,1,,-73.951747,40.776932,CRD,0.5,0.5,1.2,0,7.7
6.5,VTS,02/11/12 22:42,02/11/12 22:47,5,1,-73.950772,40.785752,1,,-73.964035,40.792362,CSH,0.5,0.5,0,0,7.5
6,VTS,02/11/12 22:42,02/11/12 22:46,1,1.27,-73.96843,40.75511,1,,-73.977545,40.742472,CRD,0.5,0.5,1.3,0,8.3
8.5,VTS,02/11/12 22:42,02/11/12 22:49,1,1.65,-73.966362,40.804892,1,,-73.97945,40.784602,CRD,0.5,0.5,2.25,0,11.75
11.5,VTS,02/11/12 22:42,02/11/12 22:54,1,2.7,-73.988437,40.74585,1,,-73.993487,40.71447,CSH,0.5,0.5,0,0,12.5
24,VTS,02/11/12 22:42,02/11/12 23:00,1,8.13,-73.973715,40.763342,1,,-73.867022,40.734812,CSH,0.5,0.5,0,0,25
18,VTS,02/11/12 22:42,02/11/12 23:02,1,4.84,-73.98811,40.761467,1,,-73.916962,40.747102,CRD,0.5,0.5,3.7,0,22.7
17.5,VTS,02/11/12 22:42,02/11/12 23:04,2,4.53,-74.011397,40.710452,1,,-73.975542,40.75199,CRD,0.5,0.5,3.6,0,22.1
26,VTS,02/11/12 22:42,02/11/12 23:10,1,7.78,-73.967135,40.756705,1,,-73.92181,40.68275,CRD,0.5,0.5,5.3,0,32.3
23,VTS,03/11/12 8:05,03/11/12 8:21,1,7.4,-73.935147,40.800742,1,,-73.976837,40.722492,CRD,0,0.5,1,0,24.5
4,CMT,03/11/12 3:55,03/11/12 3:57,2,0.4,-73.976265,40.785897,1,N,-73.974532,40.790857,CSH,0.5,0.5,0,0,5
17,CMT,03/11/12 3:55,03/11/12 4:08,1,5.7,-73.991745,40.744775,1,N,-73.93648,40.811619,CRD,0.5,0.5,3.6,0,21.6
3,CMT,03/11/12 3:55,03/11/12 3:56,2,0.2,-73.903884,40.774772,1,N,-73.900876,40.772577,CRD,0.5,0.5,0.8,0,4.8
5.5,CMT,03/11/12 3:55,03/11/12 4:00,2,0.8,-73.96526,40.760109,1,N,-73.977057,40.764948,CSH,0.5,0.5,0,0,6.5
5,VTS,03/11/12 3:56,03/11/12 4:00,2,0.96,-73.98017,40.745532,1,,-73.982072,40.754097,CSH,0.5,0.5,0,0,6
7.5,VTS,03/11/12 3:56,03/11/12 4:04,1,1.34,-73.96128,40.80194,1,,-73.97142,40.792777,CSH,0.5,0.5,0,0,8.5
9.5,VTS,03/11/12 3:56,03/11/12 4:03,1,2.66,-73.954017,40.770882,1,,-73.979932,40.746067,CSH,0.5,0.5,0,0,10.5
17.5,VTS,03/11/12 3:56,03/11/12 4:13,1,5.38,-73.977007,40.766012,1,,-73.94632,40.820657,CRD,0.5,0.5,5.4,0,23.9
18.5,VTS,03/11/12 3:56,03/11/12 4:14,3,5.05,-73.988762,40.763498,1,,-73.938572,40.81707,CSH,0.5,0.5,0,0,19.5
5.5,CMT,02/11/12 21:10,02/11/12 21:14,1,0.8,-73.963901,40.767957,1,N,-73.96347,40.77522,CRD,0.5,0.5,1.3,0,7.8
8,CMT,02/11/12 21:10,02/11/12 21:16,2,2,-73.991205,40.760479,1,N,-73.976259,40.781038,CSH,0.5,0.5,0,0,9
11,VTS,03/11/12 2:20,03/11/12 2:30,2,2.92,-73.954817,40.77924,1,,-73.941203,40.812708,CRD,0.5,0.5,2.88,0,14.88
16.5,VTS,03/11/12 2:20,03/11/12 2:36,5,4.97,-74.00639,40.743778,1,,-73.951152,40.778855,CRD,0.5,0.5,1.5,0,19
27,VTS,03/11/12 2:20,03/11/12 2:39,5,8.71,-73.96861,40.754572,1,,-73.848665,40.723342,CRD,0.5,0.5,6.88,0,34.88
9.5,VTS,03/11/12 2:20,03/11/12 2:28,1,2.53,-74.005945,40.724647,1,,-73.99382,40.751662,CRD,0.5,0.5,2,0,12.5
16,CMT,03/11/12 2:20,03/11/12 2:34,2,4.6,-73.989754,40.731871,1,N,-73.978025,40.783584,CRD,0.5,0.5,3.4,0,20.4
7.5,CMT,03/11/12 2:20,03/11/12 2:26,1,1.5,-73.981099,40.729481,1,Y,-74.001905,40.724681,CRD,0.5,0.5,1.8,0,10.3
13.5,CMT,03/11/12 2:20,03/11/12 2:29,1,4.1,-73.959875,40.808521,1,N,-73.932494,40.856838,CSH,0.5,0.5,0,0,14.5
5.5,CMT,03/11/12 2:20,03/11/12 2:25,1,0.9,-73.951947,40.71818,1,N,-73.94783,40.709075,CSH,0.5,0.5,0,0,6.5
12,CMT,03/11/12 2:20,03/11/12 2:30,2,3.7,-73.998675,40.723059,4,N,-73.998623,40.760875,CSH,0.5,0.5,0,0,13
25.5,CMT,03/11/12 2:20,03/11/12 2:50,3,7.1,-73.989049,40.758479,1,N,-73.871163,40.752093,CSH,0.5,0.5,0,0,26.5
17,VTS,02/11/12 21:09,02/11/12 21:29,1,4.54,-73.975702,40.764535,1,,-73.987338,40.72852,CSH,0.5,0.5,0,0,18
15,VTS,02/11/12 21:09,02/11/12 21:21,1,4.34,-73.94917,40.78112,1,,-73.941088,40.823867,CRD,0.5,0.5,3.1,0,19.1
23.5,VTS,02/11/12 21:09,02/11/12 21:38,5,6.86,-73.982162,40.763665,1,,-73.972105,40.684132,CRD,0.5,0.5,4.8,0,29.3
12,VTS,02/11/12 21:09,02/11/12 21:24,1,0.26,-73.977847,40.783765,1,,-73.978565,40.762702,CRD,0.5,0.5,1,0,14
13,CMT,02/11/12 21:09,02/11/12 21:24,3,2.9,-73.9753,40.787746,1,N,-73.967165,40.756808,CSH,0.5,0.5,0,0,14
7,CMT,02/11/12 21:09,02/11/12 21:17,1,1.1,-73.988571,40.721377,1,N,-73.975194,40.726531,CSH,0.5,0.5,0,0,8
7,CMT,02/11/12 21:09,02/11/12 21:15,4,1.3,-73.989919,40.773017,1,N,-73.977634,40.782849,CSH,0.5,0.5,0,0,8
18.5,CMT,02/11/12 21:09,02/11/12 21:21,1,6.1,-74.013337,40.717447,1,N,-73.972195,40.794831,CRD,0.5,0.5,2.5,0,22
4,CMT,02/11/12 21:09,02/11/12 21:12,3,0.6,-73.988524,40.745899,1,N,-73.985022,40.753322,CSH,0.5,0.5,0,0,5
9.5,CMT,02/11/12 21:09,02/11/12 21:20,2,2,-73.98681,40.697658,1,N,-73.95979,40.687604,CRD,0.5,0.5,2.62,0,13.12
4,CMT,02/11/12 21:09,02/11/12 21:11,1,0.6,-73.969601,40.765994,1,N,-73.963757,40.774204,CSH,0.5,0.5,0,0,5
5,CMT,02/11/12 21:09,02/11/12 21:13,1,0.6,-73.987266,40.733526,1,N,-73.996349,40.738208,CSH,0.5,0.5,0,0,6
5,VTS,02/11/12 21:10,02/11/12 21:14,1,0.7,-73.985088,40.760695,1,,-73.979672,40.754357,CSH,0.5,0.5,0,0,6
5,VTS,02/11/12 21:10,02/11/12 21:15,3,0.66,-73.985392,40.739842,1,,-73.994032,40.741715,CRD,0.5,0.5,1,0,7
5,VTS,02/11/12 21:10,02/11/12 21:14,1,0.87,-74.0017,40.74038,1,,-73.99497,40.749967,CSH,0.5,0.5,0,0,6
5,CMT,03/11/12 3:49,03/11/12 3:53,1,0.7,-73.958237,40.719403,1,N,-73.950358,40.726539,CSH,0.5,0.5,0,0,6
4,VTS,03/11/12 3:50,03/11/12 3:52,1,0.58,-74.00757,40.74294,1,,-74.000803,40.75232,CSH,0.5,0.5,0,0,5
6.5,VTS,03/11/12 3:50,03/11/12 3:53,1,1.6,-73.994442,40.76101,1,,-73.981812,40.778277,CSH,0.5,0.5,0,0,7.5
7,VTS,03/11/12 3:50,03/11/12 3:57,5,1.47,0,0,1,,0,0,CSH,0.5,0.5,0,0,8
10.5,VTS,03/11/12 3:50,03/11/12 4:00,1,2.56,-73.99414,40.76142,1,,-73.970652,40.752807,CSH,0.5,0.5,0,0,11.5
12.5,VTS,03/11/12 3:50,03/11/12 4:02,2,3.48,-73.993495,40.76233,1,,-73.955347,40.772965,CRD,0.5,0.5,2.6,0,16.1
26.5,VTS,03/11/12 3:50,03/11/12 4:05,1,9.32,-73.939192,40.842928,1,,-73.871268,40.774255,CSH,0.5,0.5,0,4.8,32.3
12.5,CMT,03/11/12 3:50,03/11/12 3:59,1,3.7,-73.953829,40.774963,1,N,-73.920439,40.755876,CSH,0.5,0.5,0,0,13.5
7,CMT,03/11/12 3:50,03/11/12 3:58,1,0.9,-73.957268,40.714388,1,N,-73.952555,40.715035,CSH,0.5,0.5,0,0,8
4.5,VTS,03/11/12 3:51,03/11/12 3:54,2,0.72,-73.95076,40.71108,1,,-73.957203,40.714337,CSH,0.5,0.5,0,0,5.5
9,VTS,03/11/12 3:51,03/11/12 3:58,6,2.33,-73.993708,40.740957,1,,-73.971925,40.756912,CRD,0.5,0.5,1,0,11
37.5,CMT,03/11/12 3:51,03/11/12 4:15,2,13.2,-73.957557,40.717849,1,N,-73.857484,40.831111,CSH,0.5,0.5,0,0,38.5
7.5,CMT,03/11/12 3:51,03/11/12 3:57,1,1.6,-73.966816,40.757493,1,N,-73.963387,40.774661,CSH,0.5,0.5,0,0,8.5
9.5,CMT,03/11/12 3:51,03/11/12 4:00,1,2.3,-73.98971,40.753295,1,N,-73.972254,40.753751,CRD,0.5,0.5,2.1,0,12.6
4,VTS,03/11/12 1:44,03/11/12 1:46,1,0.51,-73.988967,40.77337,1,,-73.985887,40.769552,CSH,0.5,0.5,0,0,5
6,VTS,03/11/12 1:44,03/11/12 1:48,2,1,-73.96732,40.756772,1,,-73.961468,40.764252,CRD,0.5,0.5,1,0,8
6,VTS,03/11/12 1:44,03/11/12 1:48,5,1.29,-73.982015,40.757422,1,,-73.994957,40.746877,CRD,0.5,0.5,1.3,0,8.3
8,VTS,03/11/12 1:44,03/11/12 1:50,2,2.08,-73.994487,40.760997,1,,-73.97636,40.785767,CSH,0.5,0.5,0,0,9
7,VTS,03/11/12 1:44,03/11/12 1:51,1,1.29,-73.971402,40.759187,1,,-73.990667,40.760722,CRD,0.5,0.5,1.5,0,9.5
10.5,VTS,03/11/12 1:44,03/11/12 1:54,1,2.76,-73.983023,40.76253,1,,-73.9442,40.752063,CSH,0.5,0.5,0,0,11.5
11,VTS,03/11/12 1:44,03/11/12 1:56,1,2.47,-73.974232,40.750662,1,,-73.982397,40.774372,CRD,0.5,0.5,2.3,0,14.3
15.5,VTS,03/11/12 1:44,03/11/12 1:57,1,4.72,-73.98428,40.724917,1,,-73.976848,40.774962,CRD,0.5,0.5,3.2,0,19.7
14,VTS,03/11/12 1:44,03/11/12 1:57,2,4,-73.94979,40.780515,1,,-73.989062,40.741512,CRD,0.5,0.5,1,0,16
7,CMT,03/11/12 1:44,03/11/12 1:51,1,1.3,-73.929644,40.69973,1,N,-73.944863,40.70793,CRD,0.5,0.5,1,0,9
4.5,CMT,03/11/12 1:44,03/11/12 1:47,1,0.7,-74.00196,40.735198,1,N,-73.99914,40.74432,CRD,0.5,0.5,1.1,0,6.6
5,CMT,03/11/12 1:44,03/11/12 1:47,1,1,-73.964854,40.717366,1,N,-73.957751,40.731104,CSH,0.5,0.5,0,0,6
11,CMT,03/11/12 1:44,03/11/12 1:53,1,3.1,-73.964402,40.796972,1,N,-73.995466,40.763763,CRD,0.5,0.5,2.4,0,14.4
16,CMT,03/11/12 1:44,03/11/12 2:01,2,4.2,-73.969397,40.758428,1,N,-74.0008,40.718245,CRD,0.5,0.5,1,0,18
9,CMT,03/11/12 1:44,03/11/12 1:53,1,1.9,-73.952833,40.776494,1,N,-73.977339,40.779515,CRD,0.5,0.5,2.5,0,12.5
9.5,CMT,03/11/12 1:44,03/11/12 1:52,1,2.6,-73.985299,40.768487,1,Y,-73.965792,40.800132,CRD,0.5,0.5,1.5,0,12
13.5,CMT,03/11/12 1:44,03/11/12 1:53,1,4.4,-73.98639,40.726181,1,N,-73.949126,40.781027,CRD,0.5,0.5,2.9,0,17.4
23,CMT,03/11/12 1:44,03/11/12 2:09,2,6.3,-73.996349,40.753442,1,N,-73.949621,40.69384,CRD,0.5,0.5,4.8,0,28.8
9.5,CMT,03/11/12 1:44,03/11/12 1:54,1,2.2,-73.97746,40.752002,1,N,-73.989913,40.727205,CRD,0.5,0.5,2,0,12.5
4.5,CMT,03/11/12 1:44,03/11/12 1:47,1,0.7,-73.95515,40.768855,1,N,-73.94837,40.778256,CRD,0.5,0.5,1,0,6.5
24,CMT,03/11/12 2:49,03/11/12 3:05,1,8,-73.97986,40.763423,1,N,-73.93282,40.85287,CSH,0.5,0.5,0,0,25
5.5,CMT,03/11/12 2:49,03/11/12 2:53,2,0.8,-73.930778,40.703975,1,N,-73.939888,40.708099,CSH,0.5,0.5,0,0,6.5
30,CMT,03/11/12 2:49,03/11/12 3:18,1,9.2,-73.981033,40.764918,1,N,-73.855161,40.724891,CRD,0.5,0.5,7.75,0,38.75
4.5,CMT,03/11/12 2:49,03/11/12 2:52,4,0.8,-73.956398,40.775196,1,N,-73.956215,40.768068,CSH,0.5,0.5,0,0,5.5
15,VTS,02/11/12 21:37,02/11/12 21:51,1,4.07,-73.987315,40.750702,1,,-73.958715,40.799727,CRD,0.5,0.5,3.1,0,19.1
23,VTS,02/11/12 21:37,02/11/12 21:52,1,7.97,-73.958685,40.772527,1,,-73.849835,40.826607,CSH,0.5,0.5,0,0,24
13,VTS,02/11/12 21:37,02/11/12 21:51,6,3.77,-73.991535,40.749777,1,,-74.013375,40.702985,CSH,0.5,0.5,0,0,14
17,VTS,02/11/12 21:37,02/11/12 21:53,1,5.09,-73.973012,40.764357,1,,-73.948372,40.821617,CRD,0.5,0.5,3.5,0,21.5
31.5,VTS,02/11/12 21:37,02/11/12 22:01,1,10.53,-73.874595,40.774162,1,,-73.97178,40.750352,CSH,0.5,0.5,0,4.8,37.3
31.5,VTS,02/11/12 21:37,02/11/12 22:01,6,10.37,-73.874457,40.774035,1,,-73.864847,40.854067,CSH,0.5,0.5,0,4.8,37.3
8,VTS,02/11/12 21:37,02/11/12 21:45,1,0.18,-73.977575,40.78717,1,,-73.98462,40.764962,CRD,0.5,0.5,0,0,9
4.5,CMT,02/11/12 21:37,02/11/12 21:39,2,0.8,-73.960595,40.761615,1,N,-73.952058,40.773168,CRD,0.5,0.5,1.1,0,6.6
5.5,CMT,02/11/12 21:37,02/11/12 21:42,1,0.8,-73.984369,40.67152,1,N,-73.976665,40.682014,CSH,0.5,0.5,0,0,6.5
5,CMT,02/11/12 21:37,02/11/12 21:40,1,0.9,-73.960328,40.774496,1,N,-73.961797,40.766728,CSH,0.5,0.5,0,0,6
5.5,CMT,02/11/12 21:37,02/11/12 21:41,1,1.1,0,0,1,N,0,0,CRD,0.5,0.5,1.3,0,7.8
34,CMT,02/11/12 21:37,02/11/12 22:02,1,11.5,-73.873063,40.774243,1,N,-73.991303,40.752718,CSH,0.5,0.5,0,4.8,39.8
5,CMT,02/11/12 21:37,02/11/12 21:41,1,1,-73.976131,40.744077,1,N,-73.985708,40.748092,CSH,0.5,0.5,0,0,6
6,CMT,02/11/12 21:37,02/11/12 21:42,1,1.2,-73.962465,40.716264,1,N,-73.957654,40.730088,CSH,0.5,0.5,0,0,7
10,CMT,02/11/12 21:37,02/11/12 21:47,1,2.4,-73.993245,40.767915,1,N,-73.989352,40.743062,CRD,0.5,0.5,2.2,0,13.2
5.5,CMT,02/11/12 21:37,02/11/12 21:41,1,1.1,-73.962892,40.758135,1,N,-73.958478,40.771294,CRD,0.5,0.5,1,0,7.5
10.5,CMT,02/11/12 21:37,02/11/12 21:49,1,2.7,-73.959955,40.688498,1,N,-73.957358,40.714435,CSH,0.5,0.5,0,0,11.5
30.5,CMT,02/11/12 22:12,02/11/12 22:32,1,10.5,-73.866207,40.77114,1,N,-73.967882,40.752995,CRD,0.5,0.5,5,4.8,41.3
3.5,VTS,02/11/12 22:13,02/11/12 22:15,1,0.44,-73.953045,40.676198,1,,-73.95576,40.681215,CSH,0.5,0.5,0,0,4.5
7,VTS,02/11/12 22:13,02/11/12 22:20,1,1.34,-73.992297,40.734585,1,,-73.990882,40.748697,CRD,0.5,0.5,1,0,9
7,VTS,02/11/12 22:13,02/11/12 22:16,4,1.78,-73.91975,40.766242,1,,-73.891917,40.765697,CSH,0.5,0.5,0,0,8
5,VTS,02/11/12 22:13,02/11/12 22:17,1,0.86,-73.988337,40.748657,1,,-73.976473,40.751575,CSH,0.5,0.5,0,0,6
7,VTS,02/11/12 22:13,02/11/12 22:22,3,1.17,-73.988428,40.748547,1,,-73.995362,40.759708,CSH,0.5,0.5,0,0,8
10,VTS,02/11/12 22:13,02/11/12 22:22,5,2.72,-73.958595,40.81598,1,,-73.946935,40.791435,CRD,0.5,0.5,2.1,0,13.1
9.5,VTS,02/11/12 22:13,02/11/12 22:24,6,2.18,-73.987675,40.760372,1,,-73.982027,40.75873,CRD,0.5,0.5,2,0,12.5
12,CMT,03/11/12 7:05,03/11/12 7:14,1,3.6,-73.990362,40.730988,1,N,-73.962035,40.776367,CSH,0,0.5,0,0,12.5
12,CMT,03/11/12 7:05,03/11/12 7:16,2,3.2,-73.993304,40.746782,1,N,-74.005444,40.707157,CSH,0,0.5,0,0,12.5
10,CMT,03/11/12 7:05,03/11/12 7:12,1,2.6,-73.978603,40.788194,1,N,-74.001959,40.755981,CSH,0,0.5,0,0,10.5
6.5,CMT,03/11/12 7:05,03/11/12 7:10,1,1.3,-74.058556,40.755711,1,N,-74.058556,40.755711,CSH,0,0.5,0,0,7
6.5,CMT,03/11/12 7:05,03/11/12 7:11,1,1.3,-73.972333,40.758325,1,N,-73.987571,40.755324,CRD,0,0.5,1.4,0,8.4
15.5,CMT,02/11/12 21:09,02/11/12 21:28,1,3.3,-73.948219,40.77636,1,N,-73.985115,40.75706,CSH,0.5,0.5,0,0,16.5
22.5,CMT,02/11/12 21:09,02/11/12 21:33,2,6.5,-73.987277,40.729349,1,N,-73.94722,40.65432,CRD,0.5,0.5,5.87,0,29.37
10.5,CMT,02/11/12 21:09,02/11/12 21:22,2,2.1,-73.981048,40.781935,1,N,-73.972415,40.757883,CSH,0.5,0.5,0,0,11.5
52,CMT,02/11/12 21:09,02/11/12 21:09,1,0.4,-73.979771,40.752274,2,N,-73.97962,40.752483,DIS,0,0.5,0,0,52.5
8,CMT,02/11/12 21:09,02/11/12 21:16,1,1.7,-73.966638,40.804472,1,N,-73.953715,40.809501,CRD,0.5,0.5,1.8,0,10.8
10.5,CMT,02/11/12 21:09,02/11/12 21:20,1,2.7,-74.000944,40.746367,1,N,-73.994566,40.724821,CSH,0.5,0.5,0,0,11.5
14.5,CMT,02/11/12 21:09,02/11/12 21:22,1,4.5,-73.981587,40.732795,1,N,-73.940303,40.789243,CSH,0.5,0.5,0,0,15.5
4,VTS,02/11/12 21:10,02/11/12 21:12,1,0.59,-73.978825,40.751347,1,,-73.983232,40.744535,CSH,0.5,0.5,0,0,5
6,VTS,02/11/12 21:10,02/11/12 21:16,5,1.09,-73.963275,40.774163,1,,-73.955583,40.772425,CSH,0.5,0.5,0,0,7
5.5,VTS,02/11/12 21:10,02/11/12 21:14,1,0.91,-73.970918,40.798632,1,,-73.978658,40.787677,CRD,0.5,0.5,1,0,7.5
6.5,VTS,02/11/12 21:10,02/11/12 21:15,1,1.21,-73.979717,40.771022,1,,-73.966007,40.771027,CRD,0.5,0.5,1,0,8.5
5,VTS,02/11/12 21:10,02/11/12 21:16,1,0.52,-73.948112,40.778587,1,,-73.955755,40.780462,CRD,0.5,0.5,2,0,8
24,CMT,03/11/12 7:06,03/11/12 7:22,2,8.5,-73.957734,40.76973,1,N,-73.871018,40.774174,CSH,0,0.5,0,4.8,29.3
9,VTS,03/11/12 7:07,03/11/12 7:13,2,2.39,-73.99382,40.68176,1,,-74.00953,40.703672,CRD,0,0.5,0,0,9.5
8,VTS,03/11/12 7:07,03/11/12 7:12,6,2.16,-73.995372,40.72521,1,,-73.98955,40.746937,CSH,0,0.5,0,0,8.5
8.5,VTS,03/11/12 7:07,03/11/12 7:19,2,1.91,-73.985583,40.735635,1,,-73.975362,40.756122,CSH,0,0.5,0,0,9
22,VTS,03/11/12 7:07,03/11/12 7:21,1,7.69,-73.949098,40.781152,1,,-73.87146,40.771602,CSH,0,0.5,0,4.8,27.3
4.5,CMT,03/11/12 7:07,03/11/12 7:10,1,0.5,-73.974695,40.752856,1,N,-73.97076,40.755933,CSH,0,0.5,0,0,5
30,CMT,03/11/12 7:07,03/11/12 7:24,1,10.6,-73.78096,40.645032,1,N,-73.866156,40.728925,CSH,0,0.5,0,0,30.5
9.5,VTS,03/11/12 7:08,03/11/12 7:17,1,2.05,-73.996267,40.732302,1,,-73.979095,40.75011,CSH,0,0.5,0,0,10
15.5,VTS,03/11/12 7:08,03/11/12 7:18,1,4.89,-73.962047,40.795467,1,,-73.9437,40.840492,CRD,0,0.5,3.1,0,19.1
25,VTS,03/11/12 7:08,03/11/12 7:24,1,8.53,-73.782187,40.644595,1,,-73.756048,40.596308,CSH,0,0.5,0,0,25.5
37,VTS,03/11/12 7:08,03/11/12 7:31,1,13.07,-73.96772,40.762827,1,,-73.860535,40.894157,CSH,0,0.5,0,0,37.5
47.5,VTS,03/11/12 7:08,03/11/12 7:39,1,16.63,-73.83195,40.71513,1,,-73.983935,40.760147,CRD,0,0.5,9.5,4.8,62.3
7.5,CMT,03/11/12 7:08,03/11/12 7:15,1,1.6,-73.990427,40.756179,1,N,-73.972426,40.759892,CSH,0,0.5,0,0,8
8,CMT,03/11/12 7:08,03/11/12 7:15,1,1.7,-73.984231,40.765055,1,N,-73.990995,40.75118,CSH,0,0.5,0,0,8.5
9.5,CMT,02/11/12 21:08,02/11/12 21:17,1,2.1,-73.966436,40.764421,1,N,-73.980679,40.738088,CSH,0.5,0.5,0,0,10.5
66.5,CMT,02/11/12 21:08,02/11/12 21:24,1,12.6,-73.781855,40.644677,4,N,-73.889753,40.766616,CSH,0.5,0.5,0,0,67.5
8,CMT,03/11/12 6:15,03/11/12 6:23,1,1.6,-73.95453,40.764239,1,N,-73.981823,40.773583,CSH,0,0.5,0,0,8.5
44.5,CMT,03/11/12 6:15,03/11/12 6:56,2,14.2,-73.788556,40.641411,1,N,-73.992593,40.694115,CRD,0,0.5,11.25,0,56.25
13.5,CMT,03/11/12 6:15,03/11/12 6:26,1,3.7,-73.991302,40.723319,1,N,-73.96877,40.678578,CSH,0,0.5,0,0,14
8.5,CMT,03/11/12 6:15,03/11/12 6:21,1,2.2,-73.943577,40.752497,1,N,-73.962208,40.7592,CSH,0,0.5,0,0,9
10.5,CMT,03/11/12 6:15,03/11/12 6:23,1,2.8,-73.988736,40.748443,1,N,-73.977909,40.783746,CRD,0,0.5,1,0,12
7,CMT,03/11/12 6:15,03/11/12 6:20,3,1.6,-73.967756,40.755902,1,N,-73.953178,40.771528,CSH,0,0.5,0,0,7.5
2.5,CMT,03/11/12 6:15,03/11/12 6:17,1,0,-73.942449,40.750941,4,N,-73.942323,40.751525,CSH,0,0.5,0,0,3
11.5,CMT,03/11/12 6:16,03/11/12 6:27,1,2.9,-73.956316,40.781423,1,N,-73.988293,40.757441,CRD,0,0.5,1,0,13
13.5,VTS,03/11/12 6:17,03/11/12 6:29,1,3.43,-73.968672,40.799215,1,,-73.9809,40.759095,CRD,0,0.5,0,0,14
17.5,VTS,03/11/12 6:17,03/11/12 6:36,1,4.41,-73.924393,40.744067,1,,-73.987382,40.755292,CRD,0,0.5,3.5,0,21.5
18,VTS,03/11/12 6:17,03/11/12 6:36,2,4.49,-73.932272,40.753897,1,,-73.977327,40.74692,CSH,0,0.5,0,0,18.5
16.5,CMT,03/11/12 6:17,03/11/12 6:31,1,5.3,-73.980498,40.730074,1,N,-73.979085,40.787266,CSH,0,0.5,0,0,17
52,CMT,03/11/12 6:17,03/11/12 6:49,1,18.6,-73.788077,40.641461,2,N,-73.947334,40.779377,CRD,0,0.5,10.5,0,63
2.5,CMT,03/11/12 6:17,03/11/12 6:39,1,47.2,0,0,1,N,0,0,DIS,0,0.5,0,0,3
6.5,CMT,03/11/12 6:18,03/11/12 6:24,1,1.2,-73.953892,40.729678,1,N,-73.950731,40.744888,CSH,0,0.5,0,0,7
10.5,CMT,03/11/12 6:18,03/11/12 6:27,4,2.7,-73.990799,40.72438,1,N,-73.951136,40.710807,CSH,0,0.5,0,0,11
25,CMT,03/11/12 6:18,03/11/12 6:33,2,8.4,-73.787678,40.642228,1,N,-73.890762,40.650373,CSH,0,0.5,0,0,25.5
23.5,CMT,03/11/12 6:19,03/11/12 6:36,2,8,-73.996444,40.668755,1,N,-73.993774,40.756856,CSH,0,0.5,0,0,24
9,CMT,03/11/12 6:19,03/11/12 6:26,1,1.9,-73.966677,40.764898,1,N,-73.953597,40.788088,CSH,0,0.5,0,0,9.5
9,VTS,03/11/12 6:20,03/11/12 6:27,1,2.36,-73.98158,40.758562,1,,-73.993647,40.757067,CSH,0,0.5,0,0,9.5
6,CMT,03/11/12 6:20,03/11/12 6:23,1,1.2,-73.977006,40.774818,1,N,-73.96263,40.776522,CSH,0,0.5,0,0,6.5
18.5,CMT,03/11/12 6:20,03/11/12 6:40,1,5.1,-73.990351,40.756766,1,N,-74.007898,40.707253,CSH,0,0.5,0,0,19
7,VTS,02/11/12 22:12,02/11/12 22:19,1,1.32,-74.006408,40.733212,1,,-73.995305,40.749677,CRD,0.5,0.5,2,0,10
9,VTS,02/11/12 22:12,02/11/12 22:21,1,1.99,-73.954945,40.77,1,,-73.984003,40.774735,CSH,0.5,0.5,0,0,10
17,VTS,03/11/12 6:16,03/11/12 6:30,1,4.82,-73.941105,40.75326,1,,-73.997287,40.73762,CSH,0,0.5,0,0,17.5
11.5,CMT,03/11/12 6:16,03/11/12 6:25,1,3.3,-73.988525,40.753287,1,N,-74.011748,40.707933,CRD,0,0.5,3,0,15
5.5,CMT,03/11/12 6:16,03/11/12 6:21,1,0.8,-73.929664,40.754141,1,N,-73.928589,40.763345,CSH,0,0.5,0,0,6
19.5,CMT,03/11/12 6:16,03/11/12 6:30,1,6.2,-73.999314,40.754464,1,N,-73.951857,40.82587,CSH,0,0.5,0,0,20
5,VTS,03/11/12 6:17,03/11/12 6:20,1,1.06,-73.965205,40.75942,1,,-73.97495,40.751132,CRD,0,0.5,1.5,0,7
5,VTS,03/11/12 6:18,03/11/12 6:21,4,0.87,-74.010173,40.794177,1,,-74.014223,40.804228,CSH,0,0.5,0,0,5.5
8.5,VTS,03/11/12 6:18,03/11/12 6:24,1,2.16,-73.98387,40.758447,1,,-74.006212,40.735837,CSH,0,0.5,0,0,9
4,CMT,03/11/12 6:18,03/11/12 6:20,1,0.7,-73.982106,40.762424,1,N,-73.983906,40.754823,CSH,0,0.5,0,0,4.5
52,CMT,03/11/12 6:18,03/11/12 6:45,1,3.8,-73.974142,40.764781,2,N,-73.789011,40.64161,CRD,0,0.5,5,0,57.5
8.5,CMT,03/11/12 6:18,03/11/12 6:25,1,2.2,-73.965656,40.76255,1,N,-73.952297,40.789775,CSH,0,0.5,0,0,9
16.5,CMT,03/11/12 6:19,03/11/12 6:35,1,4.6,-74.008646,40.711164,1,N,-73.947899,40.704458,CSH,0,0.5,0,0,17
8.5,VTS,03/11/12 6:20,03/11/12 6:27,1,2.2,-73.983388,40.747155,1,,-73.962627,40.7674,CSH,0,0.5,0,0,9
23,VTS,03/11/12 6:20,03/11/12 6:45,6,7.19,-73.97157,40.7565,1,,-74.013677,40.714372,CSH,0,0.5,0,0,23.5
